Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
HVAC,instance_1_7.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,DOMAIN,5,767,756,692,221,569,17041,33129,70
HVAC,instance_1_7.pddl,DOMAIN,10,631,739,542,161,417,9776,18494,70
HVAC,instance_1_8.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,SIMU,1,261,107,190,40,68,1109,2549,80
HVAC,instance_1_8.pddl,SIMU,2,248,59,162,16,36,319,703,80
HVAC,instance_1_8.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,SIMU,5,260,66,186,46,68,1176,1996,80
HVAC,instance_1_8.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,PLAN,1,787,847,695,227,574,21110,42304,80
HVAC,instance_1_8.pddl,PLAN,2,851,846,760,188,640,17798,35583,80
HVAC,instance_1_8.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,PLAN,5,900,846,809,156,683,18094,36105,80
HVAC,instance_1_8.pddl,PLAN,10,736,832,661,150,539,9262,18518,80
HVAC,instance_1_8.pddl,DOMAIN,0.1,853,1649,772,280,647,23238,46525,80
HVAC,instance_1_8.pddl,DOMAIN,1,826,929,730,291,603,23238,46525,80
HVAC,instance_1_8.pddl,DOMAIN,2,614,886,518,205,382,18235,36193,80
HVAC,instance_1_8.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,DOMAIN,5,843,863,765,259,639,19677,38256,80
HVAC,instance_1_8.pddl,DOMAIN,10,720,843,636,198,503,11258,21328,80
HVAC,instance_1_9.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,SIMU,1,307,119,204,42,69,1122,2614,90
HVAC,instance_1_9.pddl,SIMU,2,256,65,168,23,38,325,734,90
HVAC,instance_1_9.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,SIMU,5,290,74,197,32,61,1408,2371,90
HVAC,instance_1_9.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,PLAN,1,604,952,515,201,391,23879,47855,90
HVAC,instance_1_9.pddl,PLAN,2,581,951,492,175,367,19930,39848,90
HVAC,instance_1_9.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,PLAN,5,707,951,619,178,492,20116,40144,90
HVAC,instance_1_9.pddl,PLAN,10,648,935,560,97,429,10325,20647,90
HVAC,instance_1_9.pddl,DOMAIN,0.1,736,1854,638,257,502,25477,51022,90
HVAC,instance_1_9.pddl,DOMAIN,1,703,1044,614,271,485,25477,51022,90
HVAC,instance_1_9.pddl,DOMAIN,2,629,997,539,241,411,20404,40503,90
HVAC,instance_1_9.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,DOMAIN,5,697,970,608,257,467,22636,44019,90
HVAC,instance_1_9.pddl,DOMAIN,10,526,947,439,182,309,12740,24162,90
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,1,1197,35,1092,518,974,144306,221133,17
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,2,343,25,257,75,156,9643,17617,22
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,5,228,13,139,10,27,231,482,35
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,10,190,10,120,3,11,23,42,40
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,2,5744,212,5626,2288,5509,496367,1129620,20
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,3,2797,223,2695,955,2584,198653,461213,21
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,5,241,356,159,15,51,604,1373,35
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,10,221,406,134,2,26,67,140,40
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,3,16010,232,15895,7306,15779,1714055,2783871,21
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,5,770,216,692,275,582,51895,82105,20
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,10,254,214,169,28,61,1335,1999,20
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,1,464,41,365,125,246,28039,43379,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,2,272,28,185,43,82,3679,6231,40
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,5,213,13,123,10,21,123,233,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,10,181,10,111,1,10,16,26,40
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,1,7291,356,7174,3021,7058,930414,1438400,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,2,1019,368,941,301,838,79374,138269,36
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,5,235,356,147,9,37,222,450,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,10,220,406,127,4,23,47,96,40
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,2,6737,386,6643,2819,6530,804559,1050977,36
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,5,307,363,202,34,92,3448,4129,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,10,237,410,152,13,44,632,712,40
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,1,756,37,668,329,550,81409,140947,27
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,2,329,23,239,66,134,8138,15868,30
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,5,220,13,131,11,28,265,592,35
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,10,184,10,113,2,10,19,36,40
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,2,5922,308,5798,2456,5682,465265,1115482,30
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,5,252,356,157,16,53,620,1484,35
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,10,219,406,134,8,28,75,169,40
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,2,29621,283,29457,13658,29337,3230581,4952708,26
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,5,365,264,279,61,169,8568,11663,25
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,10,243,310,157,21,47,693,845,30
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,1,761,32,664,325,551,83417,141240,20
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,2,316,22,230,66,127,7238,14049,20
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,5,213,13,126,10,26,197,425,35
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,10,186,10,113,3,11,19,37,40
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,2,4277,212,4171,1693,4066,343781,846295,20
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,5,257,356,160,16,52,559,1301,35
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,10,219,406,131,7,27,60,131,40
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,3,23704,328,23598,10956,23488,2579317,4062716,30
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,5,400,216,313,78,201,11908,17206,20
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,10,239,214,154,14,43,614,786,20
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,1,893,32,807,396,690,108947,178134,20
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,2,362,23,252,74,148,10123,18874,22
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,5,219,13,134,14,29,299,655,35
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,10,188,10,118,4,11,20,38,40
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,2,6135,212,6022,2522,5916,525926,1256650,20
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,3,55095,374,54956,20271,54844,4227450,10176374,36
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,5,246,356,154,18,48,460,1053,35
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,10,221,406,131,5,27,62,134,40
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,3,43731,297,43589,19927,43475,4618789,7499422,27
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,5,479,216,387,101,269,17975,26974,20
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,10,245,214,158,20,50,792,1060,20
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,1,935,33,845,439,727,116834,185931,19
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,2,323,24,237,60,135,8218,15303,24
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,5,747,13,205,11,30,212,455,35
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,10,229,10,137,4,12,21,39,40
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,2,5030,231,4946,2082,4839,427304,995736,22
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,5,265,356,178,11,61,776,1799,35
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,10,218,406,135,4,25,58,122,40
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,5,532,216,456,131,339,25594,38950,20
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,10,269,214,163,13,52,882,1209,20
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,1,934,33,856,457,753,124515,195250,19
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,2,348,22,260,72,154,10282,18642,20
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,5,230,13,140,11,30,308,672,35
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,10,192,10,113,2,11,22,40,40
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,2,5478,231,5386,2212,5280,463192,1064675,22
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,3,1788,223,1704,575,1593,119768,280462,21
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,5,252,356,165,18,56,708,1626,35
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,10,233,406,143,9,33,59,123,40
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,3,7713,261,7620,3559,7507,822695,1325026,24
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,5,634,216,543,166,433,35702,54931,20
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,10,255,214,170,27,61,1076,1506,20
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,1,1041,34,961,508,852,131809,204479,19
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,2,411,25,301,104,186,9922,18121,22
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,5,218,13,132,12,27,211,447,35
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,10,188,10,118,2,11,23,42,40
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,2,6025,231,5924,2517,5821,526772,1201203,22
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,3,1702,223,1608,562,1499,111329,259308,21
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,5,254,356,174,19,67,663,1516,35
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,10,224,406,137,7,30,85,182,40
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,3,8870,232,8778,4189,8667,962417,1551372,21
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,5,611,216,521,173,414,34808,54018,20
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,10,256,214,170,20,60,1107,1591,20
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,1,1179,33,1075,547,958,140086,215805,18
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,2,354,22,283,83,179,9219,16963,20
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,5,215,13,131,13,25,212,437,35
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,10,183,10,112,2,11,23,42,40
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,2,5491,212,5385,2164,5275,473708,1081591,20
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,3,2358,223,2271,811,2169,168927,391539,21
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,5,241,356,157,14,53,637,1439,35
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,10,224,406,138,5,29,86,183,40
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,3,12429,261,12332,5682,12222,1318564,2132578,24
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,5,693,216,620,202,511,46282,72301,20
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,10,265,214,174,18,62,1202,1752,20
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,1,1069,34,989,510,874,140574,216261,18
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,2,368,25,299,103,192,9842,18001,22
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,5,217,13,132,9,27,237,495,35
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,10,182,10,113,3,11,23,42,40
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,2,5194,212,5088,2079,4982,447427,1019133,20
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,3,1531,223,1432,471,1321,95850,224178,21
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,5,238,356,152,14,50,570,1283,35
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,10,216,406,132,7,28,72,152,40
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,3,12993,232,12882,5962,12772,1390030,2251987,21
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,5,855,216,776,269,668,44799,70560,20
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,10,260,214,187,21,72,1222,1812,20
Linear-Car-2,p01.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,1,1427,74,1336,683,1232,199924,294535,66
Linear-Car-2,p01.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,1,3368,60,3286,1840,3180,534731,885059,48
Linear-Car-2,p02.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,1,3655,49,3568,2109,3464,605167,943497,37
Linear-Car-2,p03.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,1,4928,47,4842,2641,4731,803975,1218095,32
Linear-Car-2,p04.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,PLAN,1,TO,-,-,-,-,-,-,-
