Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
HVAC,instance_1_19.pddl,PLAN,1,6985,309,6897,6657,6753,8764,16213,190
HVAC,instance_1_19.pddl,PLAN,2,5101,256,5008,4778,4864,8049,14698,190
HVAC,instance_1_19.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,PLAN,5,5724,294,5646,5417,5502,7165,12841,190
HVAC,instance_1_19.pddl,PLAN,10,6389,252,6312,6067,6164,8311,15258,190
HVAC,instance_1_19.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,DOMAIN,1,7273,499,7195,6938,7045,8776,16129,190
HVAC,instance_1_19.pddl,DOMAIN,2,8300,353,8217,7974,8066,8467,15312,190
HVAC,instance_1_19.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,DOMAIN,5,4822,348,4744,4539,4598,5466,9235,190
HVAC,instance_1_19.pddl,DOMAIN,10,8640,271,8562,8305,8414,9640,16258,190
HVAC,instance_1_19.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,SIMU,1,373,38,225,90,111,709,1316,20
HVAC,instance_1_2.pddl,SIMU,2,358,20,179,53,70,580,928,20
HVAC,instance_1_2.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,SIMU,5,322,18,149,19,42,335,524,20
HVAC,instance_1_2.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,PLAN,1,365,38,234,103,129,709,1316,20
HVAC,instance_1_2.pddl,PLAN,2,367,39,206,70,98,989,1782,20
HVAC,instance_1_2.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,PLAN,5,361,35,214,84,108,1184,2119,20
HVAC,instance_1_2.pddl,PLAN,10,379,33,229,80,114,1265,2287,20
HVAC,instance_1_2.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,DOMAIN,1,296,58,209,70,100,709,1316,20
HVAC,instance_1_2.pddl,DOMAIN,2,311,49,223,90,113,1098,1944,20
HVAC,instance_1_2.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,DOMAIN,5,312,37,225,86,113,1391,2386,20
HVAC,instance_1_2.pddl,DOMAIN,10,331,35,244,103,134,1547,2576,20
HVAC,instance_1_2.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,SIMU,1,7223,324,7144,6912,6999,8801,16335,200
HVAC,instance_1_20.pddl,SIMU,2,999,130,905,715,756,1242,2413,200
HVAC,instance_1_20.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,SIMU,5,1757,243,1681,1475,1537,7736,11538,200
HVAC,instance_1_20.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,PLAN,1,7807,324,7729,7488,7585,8801,16335,200
HVAC,instance_1_20.pddl,PLAN,2,5831,269,5753,5510,5607,8319,15233,200
HVAC,instance_1_20.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,PLAN,5,6625,309,6545,6300,6397,7777,13876,200
HVAC,instance_1_20.pddl,PLAN,10,7618,265,7539,7296,7392,8643,15878,200
HVAC,instance_1_20.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,DOMAIN,1,9765,524,9687,9425,9539,8801,16228,200
HVAC,instance_1_20.pddl,DOMAIN,2,9947,371,9871,9611,9720,8905,16125,200
HVAC,instance_1_20.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,DOMAIN,5,6411,367,6334,6100,6183,5520,9308,200
HVAC,instance_1_20.pddl,DOMAIN,10,10368,285,10276,9998,10122,9929,16726,200
HVAC,instance_1_20.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,SIMU,1,363,53,217,84,111,730,1402,30
HVAC,instance_1_3.pddl,SIMU,2,362,26,201,64,88,588,966,30
HVAC,instance_1_3.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,SIMU,5,360,26,182,48,74,868,1329,30
HVAC,instance_1_3.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,PLAN,1,348,53,204,69,97,730,1402,30
HVAC,instance_1_3.pddl,PLAN,2,385,52,250,109,140,1506,2737,30
HVAC,instance_1_3.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,PLAN,5,379,50,261,126,154,1757,3128,30
HVAC,instance_1_3.pddl,PLAN,10,406,46,271,116,162,1713,3104,30
HVAC,instance_1_3.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,DOMAIN,1,356,83,268,126,157,734,1415,30
HVAC,instance_1_3.pddl,DOMAIN,2,405,67,315,165,205,1781,3184,30
HVAC,instance_1_3.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,DOMAIN,5,438,56,363,205,249,1766,3017,30
HVAC,instance_1_3.pddl,DOMAIN,10,468,49,378,225,265,2098,3491,30
HVAC,instance_1_3.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,SIMU,1,411,70,305,160,196,1765,3229,40
HVAC,instance_1_4.pddl,SIMU,2,350,32,202,77,95,598,1008,40
HVAC,instance_1_4.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,SIMU,5,360,52,212,66,103,1479,2201,40
HVAC,instance_1_4.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,PLAN,1,396,70,277,145,167,1765,3229,40
HVAC,instance_1_4.pddl,PLAN,2,460,76,368,201,260,2542,4599,40
HVAC,instance_1_4.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,PLAN,5,437,69,346,181,238,2502,4444,40
HVAC,instance_1_4.pddl,PLAN,10,478,62,386,213,276,3073,5558,40
HVAC,instance_1_4.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,DOMAIN,1,430,112,355,200,240,1776,3276,40
HVAC,instance_1_4.pddl,DOMAIN,2,472,88,383,238,269,2608,4647,40
HVAC,instance_1_4.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,DOMAIN,5,523,71,430,264,316,2891,4959,40
HVAC,instance_1_4.pddl,DOMAIN,10,543,66,452,293,340,3518,5819,40
HVAC,instance_1_4.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,SIMU,1,430,85,340,199,228,1788,3319,50
HVAC,instance_1_5.pddl,SIMU,2,353,38,220,88,111,608,1050,50
HVAC,instance_1_5.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,SIMU,5,371,64,237,91,123,1780,2639,50
HVAC,instance_1_5.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,PLAN,1,459,85,368,210,257,1788,3319,50
HVAC,instance_1_5.pddl,PLAN,2,455,78,364,221,252,2534,4600,50
HVAC,instance_1_5.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,PLAN,5,509,88,416,244,298,2809,4985,50
HVAC,instance_1_5.pddl,PLAN,10,458,72,369,211,256,2537,4625,50
HVAC,instance_1_5.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,DOMAIN,1,523,137,404,241,285,1802,3376,50
HVAC,instance_1_5.pddl,DOMAIN,2,622,103,516,349,390,2617,4709,50
HVAC,instance_1_5.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,DOMAIN,5,511,94,418,260,303,2226,3787,50
HVAC,instance_1_5.pddl,DOMAIN,10,661,77,567,412,454,3083,5177,50
HVAC,instance_1_5.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,SIMU,1,531,104,439,286,326,2785,5106,60
HVAC,instance_1_6.pddl,SIMU,2,386,44,224,87,110,616,1088,60
HVAC,instance_1_6.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,SIMU,5,386,78,267,115,156,2329,3448,60
HVAC,instance_1_6.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,PLAN,1,531,104,440,288,325,2785,5106,60
HVAC,instance_1_6.pddl,PLAN,2,543,91,452,305,340,2761,5030,60
HVAC,instance_1_6.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,PLAN,5,542,103,466,294,348,3046,5430,60
HVAC,instance_1_6.pddl,PLAN,10,553,85,462,308,351,3146,5751,60
HVAC,instance_1_6.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,DOMAIN,1,610,164,520,364,406,2727,5005,60
HVAC,instance_1_6.pddl,DOMAIN,2,704,121,629,468,512,3040,5453,60
HVAC,instance_1_6.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,DOMAIN,5,613,113,522,364,407,2510,4267,60
HVAC,instance_1_6.pddl,DOMAIN,10,759,91,666,494,550,3691,6209,60
HVAC,instance_1_6.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,SIMU,1,645,119,553,401,429,2808,5196,70
HVAC,instance_1_7.pddl,SIMU,2,336,50,251,110,133,626,1130,70
HVAC,instance_1_7.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,SIMU,5,404,90,304,136,184,2468,3675,70
HVAC,instance_1_7.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,PLAN,1,655,119,562,395,440,2808,5196,70
HVAC,instance_1_7.pddl,PLAN,2,667,104,584,425,463,3363,6130,70
HVAC,instance_1_7.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,PLAN,5,651,118,575,419,459,3399,6048,70
HVAC,instance_1_7.pddl,PLAN,10,665,98,589,416,475,3586,6560,70
HVAC,instance_1_7.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,DOMAIN,1,721,189,631,462,513,2753,5105,70
HVAC,instance_1_7.pddl,DOMAIN,2,784,139,708,546,590,3389,6114,70
HVAC,instance_1_7.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,DOMAIN,5,702,132,611,452,492,2682,4546,70
HVAC,instance_1_7.pddl,DOMAIN,10,816,105,740,569,623,3975,6681,70
HVAC,instance_1_7.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,SIMU,1,775,138,699,540,580,3790,6978,80
HVAC,instance_1_8.pddl,SIMU,2,351,56,262,124,143,638,1177,80
HVAC,instance_1_8.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,SIMU,5,411,110,318,168,203,3192,4745,80
HVAC,instance_1_8.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,PLAN,1,774,138,682,519,565,3790,6978,80
HVAC,instance_1_8.pddl,PLAN,2,683,115,592,443,476,2991,5490,80
HVAC,instance_1_8.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,PLAN,5,730,133,655,490,540,3750,6706,80
HVAC,instance_1_8.pddl,PLAN,10,771,111,695,524,579,3840,7032,80
HVAC,instance_1_8.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,DOMAIN,1,829,214,752,593,633,3598,6628,80
HVAC,instance_1_8.pddl,DOMAIN,2,948,157,855,682,735,3830,6921,80
HVAC,instance_1_8.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,DOMAIN,5,799,151,722,547,604,2860,4837,80
HVAC,instance_1_8.pddl,DOMAIN,10,886,119,808,638,687,4317,7256,80
HVAC,instance_1_8.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_8.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,SIMU,1,833,153,757,594,637,3814,7074,90
HVAC,instance_1_9.pddl,SIMU,2,389,62,269,126,154,646,1215,90
HVAC,instance_1_9.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,SIMU,5,411,128,334,188,218,3391,5031,90
HVAC,instance_1_9.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,PLAN,1,835,153,758,594,641,3814,7074,90
HVAC,instance_1_9.pddl,PLAN,2,750,128,657,494,535,3314,6121,90
HVAC,instance_1_9.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,PLAN,5,816,148,724,560,604,4077,7266,90
HVAC,instance_1_9.pddl,PLAN,10,877,124,783,620,661,4290,7848,90
HVAC,instance_1_9.pddl,PLAN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,PLAN,100,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,DOMAIN,1,961,239,884,707,762,3624,6728,90
HVAC,instance_1_9.pddl,DOMAIN,2,1103,175,1028,850,907,4433,8018,90
HVAC,instance_1_9.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,DOMAIN,5,951,170,849,679,719,3143,5313,90
HVAC,instance_1_9.pddl,DOMAIN,10,1133,133,1056,884,936,4875,8172,90
HVAC,instance_1_9.pddl,DOMAIN,50,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_9.pddl,DOMAIN,100,UNSAT,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,1,217,49,131,17,32,74,179,31
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,2,221,33,127,14,26,65,141,38
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,5,210,17,120,10,20,34,72,45
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,10,182,10,112,6,15,17,33,40
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,1,220,49,131,15,30,74,179,31
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,2,204,38,118,11,21,34,77,28
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,3,203,44,118,7,20,26,57,33
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,5,209,37,124,18,27,87,127,30
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,10,183,37,113,5,15,10,20,30
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,1,235,80,147,25,41,119,284,31
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,2,221,54,133,13,27,45,88,28
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,3,286,53,139,20,34,98,169,27
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,5,214,41,128,12,24,41,64,25
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,10,224,41,135,19,29,57,79,30
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_10_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,1,336,47,245,108,146,4436,6285,37
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,2,204,33,118,9,21,39,76,42
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,5,190,17,119,6,16,22,39,45
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,10,197,10,110,5,13,14,22,40
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,1,353,47,265,108,165,4436,6285,37
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,2,234,44,147,36,50,303,484,36
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,5,204,41,120,8,18,21,37,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,10,202,46,116,9,17,16,28,40
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,1,632,76,552,342,445,12620,17763,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,2,286,62,183,58,78,721,1001,36
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,5,221,48,132,11,23,42,56,35
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,10,222,50,135,25,33,87,102,40
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_1_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,1,212,44,125,14,24,52,115,32
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,2,210,33,124,12,23,44,96,38
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,5,206,17,119,8,17,26,52,45
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,10,183,10,112,6,15,16,29,40
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,1,213,44,127,14,25,52,115,32
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,2,214,37,124,10,20,23,50,28
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,3,220,54,131,14,29,86,144,36
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,5,204,37,117,5,17,16,32,30
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,10,185,37,113,6,15,10,19,30
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,1,228,76,140,21,38,98,214,32
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,2,217,60,131,15,26,48,85,32
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,3,276,58,144,24,40,208,290,33
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,5,199,46,128,14,24,45,63,30
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,10,212,41,126,10,22,39,52,30
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_2_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,1,220,47,130,17,28,65,149,31
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,2,207,33,120,11,24,54,120,38
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,5,204,17,117,8,17,28,57,45
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,10,182,10,112,4,15,17,32,40
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,1,212,47,127,12,27,65,149,31
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,2,212,38,126,10,22,31,70,28
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,3,221,53,133,13,27,67,119,39
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,5,193,37,119,8,18,16,35,30
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,10,190,37,119,2,15,10,20,30
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,1,281,78,144,26,38,105,244,31
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,2,220,52,135,15,31,66,120,28
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,3,238,58,151,29,49,307,420,33
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,5,215,44,128,13,25,45,68,30
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,10,214,41,128,9,23,39,54,30
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_3_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,1,224,47,130,16,27,61,143,29
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,2,213,33,126,15,25,56,124,38
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,5,210,17,117,8,18,30,62,45
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,10,183,10,111,6,14,17,33,40
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,1,217,47,129,14,28,61,143,29
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,2,214,38,127,12,23,36,83,28
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,3,219,46,130,13,25,60,105,33
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,5,206,37,121,8,19,17,37,30
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,10,186,37,114,5,15,10,20,30
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,1,234,76,142,20,38,101,239,29
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,2,217,54,129,15,25,42,83,28
